ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
2557,1970,Master,Single,10.29380518131408,1,0,52,2.0794415416798357,0.6931471805599453,1.9459101490553132,1.3862943611198906,0.6931471805599453,2.4849066497880004,1,1,1,2,4,1,0,0,0,0,0,3,11,0
1245,1966,Graduation,Single,11.063680868264434,0,1,45,6.885509670034818,2.5649493574615367,5.537334267018537,2.833213344056216,2.5649493574615367,4.624972813284271,4,4,3,12,8,0,1,0,0,0,0,3,11,0
1519,1972,PhD,Single,10.560463365957897,1,1,2,3.6635616461296463,1.6094379124341003,3.1354942159291497,1.3862943611198906,1.3862943611198906,1.3862943611198906,3,3,0,3,8,0,0,0,0,0,0,3,11,1
10703,1975,Master,Single,10.738546536775496,1,1,86,4.060443010546419,0.0,3.332204510175204,0.0,0.0,3.6109179126442243,4,3,2,2,8,0,0,0,0,0,0,3,11,0
1726,1970,Graduation,Single,10.025085524283616,0,0,23,1.3862943611198906,2.302585092994046,2.772588722239781,2.639057329615259,1.0986122886681096,3.6888794541139363,1,1,1,2,9,1,0,0,0,0,0,3,11,1
4459,1989,Graduation,Single,10.318242707551384,1,0,13,2.3978952727983707,1.6094379124341003,2.70805020110221,1.6094379124341003,1.6094379124341003,0.6931471805599453,1,1,0,3,8,0,0,0,0,0,0,3,11,0
1729,1961,PhD,Together,11.103858879320397,0,1,14,6.950814768442584,3.2188758248682006,4.584967478670572,3.4965075614664802,3.2188758248682006,5.062595033026967,2,3,5,10,6,0,0,0,0,0,0,3,11,0
1517,1969,Graduation,Single,10.336016443526942,1,0,92,1.3862943611198906,2.302585092994046,2.639057329615259,1.0986122886681096,2.5649493574615367,2.5649493574615367,1,1,0,3,7,0,0,0,0,0,0,3,11,0
2098,1969,PhD,Married,10.421745488119415,2,0,38,2.4849066497880004,0.0,1.791759469228055,0.0,0.0,0.6931471805599453,1,1,0,2,8,0,0,0,0,0,0,3,11,0
9543,1985,Graduation,Married,9.902837341194541,1,0,74,1.3862943611198906,1.9459101490553132,1.791759469228055,0.0,1.0986122886681096,1.9459101490553132,1,0,0,3,7,0,0,0,0,0,0,3,11,0
6878,1954,Graduation,Widow,10.2191008899166,0,0,14,3.784189633918261,2.5649493574615367,4.574710978503383,4.3694478524670215,3.713572066704308,4.02535169073515,3,4,1,6,7,0,0,0,0,0,0,3,11,0
3310,1973,2n Cycle,Married,10.482597797038709,2,1,94,4.304065093204169,1.3862943611198906,4.51085950651685,2.5649493574615367,0.6931471805599453,3.4965075614664802,7,4,1,4,8,0,0,0,0,0,0,3,11,0
2724,1981,Master,Single,10.495266238707785,1,0,33,2.5649493574615367,0.0,0.6931471805599453,0.0,0.0,1.9459101490553132,1,0,1,2,3,0,0,0,0,0,0,3,11,0
948,1971,Graduation,Single,9.234642664499148,1,0,32,1.6094379124341003,2.0794415416798357,2.0794415416798357,1.9459101490553132,1.6094379124341003,2.639057329615259,3,1,2,2,5,0,0,0,0,0,0,3,11,0
6720,1968,Master,Together,10.687297767993316,0,1,11,5.752572638825633,2.4849066497880004,3.9889840465642745,1.6094379124341003,1.3862943611198906,4.68213122712422,3,7,3,4,7,0,1,0,0,0,0,3,11,1
6202,1960,Graduation,Together,11.056935188442845,0,1,78,6.349138991379798,3.9318256327243257,4.962844630259907,3.5263605246161616,3.9318256327243257,5.075173815233827,4,4,5,13,2,0,0,0,0,0,0,3,11,0
2066,1949,Graduation,Together,10.566793891085052,0,1,56,4.2626798770413155,0.0,2.4849066497880004,1.0986122886681096,2.1972245773362196,3.1780538303479458,1,2,1,3,6,0,0,0,0,0,0,3,11,0
9799,1968,PhD,Divorced,11.334576008928673,1,1,57,6.7650389767805414,3.091042453358316,5.0238805208462765,3.367295829986474,3.091042453358316,4.465908118654584,3,2,2,12,5,0,0,0,0,0,0,3,11,0
8318,1979,Graduation,Together,11.410903813540878,0,0,7,6.38856140554563,4.90527477843843,6.668228248417403,3.5263605246161616,4.90527477843843,4.060443010546419,0,5,6,8,1,0,0,1,0,0,0,3,11,0
5642,1979,Master,Together,11.042921835724492,1,0,0,4.948759890378168,1.6094379124341003,4.127134385045092,0.0,2.639057329615259,1.6094379124341003,2,3,1,6,4,0,0,0,0,0,0,3,11,0
2669,1993,Graduation,Single,11.215785473743884,0,0,66,5.929589143389895,5.030437921392435,5.817111159963204,4.543294782270004,4.5217885770490405,4.406719247264253,1,5,4,6,2,0,0,0,0,0,0,3,11,0
455,1946,PhD,Married,10.839835781185261,0,0,86,4.634728988229636,2.302585092994046,4.1588830833596715,1.0986122886681096,2.302585092994046,3.2188758248682006,1,4,1,4,6,0,0,0,0,0,0,3,11,0
7683,1968,Master,Married,11.167303496930577,0,1,80,6.318968113746434,3.58351893845611,4.736198448394496,0.0,2.0794415416798357,4.3694478524670215,3,5,3,12,3,0,0,0,0,0,0,3,11,0
3428,1991,PhD,Together,11.137256994896104,0,0,56,6.824373670043086,0.0,6.226536669287466,4.605170185988092,3.4339872044851463,3.828641396489095,1,4,9,10,2,0,0,0,0,0,0,3,11,0
7414,1971,Graduation,Married,10.687959709789435,1,1,18,4.574710978503383,0.6931471805599453,3.7612001156935624,2.5649493574615367,1.3862943611198906,3.4965075614664802,4,3,1,4,8,0,0,0,0,0,0,3,11,0
6354,1984,Graduation,Together,9.638610132737611,1,0,51,1.791759469228055,1.0986122886681096,2.833213344056216,1.3862943611198906,1.0986122886681096,2.995732273553991,2,1,1,2,8,0,0,0,0,0,0,3,11,1
798,1987,Graduation,Single,10.062327221849518,1,0,71,1.0986122886681096,0.0,1.9459101490553132,2.1972245773362196,1.9459101490553132,1.791759469228055,1,1,0,3,7,0,0,0,0,0,0,3,11,0
8213,1980,2n Cycle,Together,9.583006768332961,1,0,71,1.9459101490553132,1.6094379124341003,2.302585092994046,1.9459101490553132,3.6109179126442243,3.58351893845611,4,2,2,3,7,0,0,0,0,0,0,3,11,1
2488,1956,2n Cycle,Divorced,10.354435775246705,1,1,80,3.1780538303479458,0.6931471805599453,3.258096538021482,0.0,2.1972245773362196,2.0794415416798357,4,2,1,3,6,0,0,0,0,0,0,3,11,0
9999,1965,Graduation,Together,11.228929922243076,0,0,2,6.415096959171596,4.663439094112067,4.836281906951478,4.927253685157205,3.7612001156935624,3.091042453358316,1,9,4,9,5,0,0,0,0,0,0,3,11,0
7617,1974,Graduation,Single,10.654290245584235,1,1,83,4.219507705176107,1.791759469228055,4.127134385045092,1.3862943611198906,2.1972245773362196,2.995732273553991,5,2,1,5,5,0,0,0,0,0,0,3,11,0
615,1960,Graduation,Together,10.32574422328413,0,0,29,4.189654742026425,3.6109179126442243,4.31748811353631,3.6635616461296463,3.044522437723423,4.709530201312334,1,5,1,4,7,0,0,0,0,0,0,3,11,0
2552,1955,PhD,Single,10.924534617586627,1,2,11,6.0330862217988015,0.0,3.295836866004329,0.0,0.0,1.6094379124341003,9,6,3,6,7,0,1,0,0,0,0,3,11,1
194,1965,Graduation,Married,10.779102112590714,1,1,55,3.1780538303479458,0.0,2.4849066497880004,1.3862943611198906,1.0986122886681096,1.0986122886681096,1,1,0,3,6,0,0,0,0,0,0,3,11,0
3645,1972,PhD,Single,10.211486825750804,1,0,19,2.995732273553991,1.3862943611198906,3.295836866004329,2.3978952727983707,2.302585092994046,1.3862943611198906,3,2,0,4,8,0,0,0,0,0,0,3,11,1
8890,1971,PhD,Divorced,11.094511886075637,1,1,1,5.049856007249537,2.0794415416798357,4.394449154672439,2.639057329615259,2.0794415416798357,2.3978952727983707,3,5,1,5,6,0,0,0,0,0,0,3,11,0
5049,1974,PhD,Together,10.320617692174796,1,0,19,2.70805020110221,0.0,3.2188758248682006,1.3862943611198906,1.3862943611198906,1.0986122886681096,1,3,0,2,9,0,0,0,0,0,0,3,11,0
9973,1963,Graduation,Married,10.828500138222152,0,2,28,5.916202062607435,2.302585092994046,4.532599493153256,1.9459101490553132,2.302585092994046,1.6094379124341003,3,7,1,8,7,0,0,0,0,0,0,3,11,0
7301,1982,2n Cycle,Single,10.069722070677152,1,0,76,1.6094379124341003,3.1354942159291497,2.4849066497880004,1.3862943611198906,2.0794415416798357,3.4965075614664802,2,3,0,3,8,0,0,0,0,0,0,3,11,1
10882,1976,Graduation,Married,10.894124799538938,0,1,50,6.0112671744041615,3.9889840465642745,5.402677381872279,4.07753744390572,5.017279836814924,3.295836866004329,4,4,3,6,4,0,0,0,0,0,0,3,11,0
7030,1955,PhD,Married,11.104445817701192,0,1,1,7.0909098220799835,0.0,5.3230099791384085,3.6635616461296463,3.4011973816621555,2.70805020110221,3,11,9,12,6,0,0,0,1,0,0,3,11,0
7422,1987,Graduation,Single,10.756284550625612,1,0,90,4.454347296253507,3.8066624897703196,4.007333185232471,4.634728988229636,4.3694478524670215,1.9459101490553132,3,5,1,7,7,0,0,0,0,0,0,3,11,0
3523,1962,Graduation,Together,11.226216252470039,0,1,83,6.369900982828227,3.5553480614894135,5.736572297479192,0.0,3.1354942159291497,4.836281906951478,2,5,4,8,3,0,0,0,0,0,0,3,11,0
7106,1943,PhD,Married,11.236723905181373,0,0,73,6.182084906716632,0.0,6.3835066348840055,5.056245805348308,0.0,2.5649493574615367,1,3,5,10,1,0,0,0,0,0,0,3,11,0
6504,1975,2n Cycle,Together,9.892932038596612,1,0,24,1.0986122886681096,1.791759469228055,2.302585092994046,3.367295829986474,1.9459101490553132,3.367295829986474,3,2,1,3,5,1,0,0,0,0,0,3,11,0
5067,1994,Graduation,Together,11.291467991427675,0,0,11,6.874198495453294,3.295836866004329,5.645446897643238,3.970291913552122,3.295836866004329,3.295836866004329,1,2,7,11,5,0,1,1,1,1,0,3,11,0
4216,1981,Graduation,Single,11.41933979733965,0,0,33,6.71295620067707,4.74493212836325,4.6913478822291435,5.19295685089021,4.927253685157205,4.74493212836325,1,7,9,9,3,0,0,1,1,0,0,3,11,1
8581,1971,Master,Married,10.809849153332399,1,1,4,6.405228458030842,0.0,4.61512051684126,2.995732273553991,0.0,3.367295829986474,9,10,2,8,8,0,0,0,0,0,0,3,11,0
5929,1973,PhD,Married,10.529479457908666,1,0,14,2.995732273553991,1.3862943611198906,2.995732273553991,1.3862943611198906,0.6931471805599453,1.3862943611198906,2,2,0,3,7,0,0,0,0,0,0,3,11,0
3129,1983,Graduation,Married,10.312180777995717,1,0,30,1.791759469228055,1.3862943611198906,2.4849066497880004,2.5649493574615367,1.791759469228055,2.302585092994046,1,2,0,3,6,0,0,0,0,0,0,3,11,0
6528,1982,Master,Together,9.825147561084876,1,0,75,1.0986122886681096,1.0986122886681096,1.0986122886681096,1.0986122886681096,0.6931471805599453,0.6931471805599453,1,1,0,2,8,0,0,0,0,0,0,3,11,0
1361,1974,Master,Married,11.32158334495519,0,0,26,6.981934677156389,4.23410650459726,4.6443908991413725,3.4011973816621555,4.5217885770490405,4.23410650459726,1,3,4,8,1,0,1,1,0,0,0,3,11,1
6932,1941,PhD,Married,11.440655802090147,0,0,77,7.1592919047975645,3.7612001156935624,6.57507584059962,4.02535169073515,0.0,3.091042453358316,0,7,10,5,2,0,0,1,0,0,0,3,11,0
7284,1953,Graduation,Married,10.793167332983991,1,2,8,2.3978952727983707,0.0,2.0794415416798357,1.0986122886681096,0.0,0.6931471805599453,1,1,0,2,8,0,0,0,0,0,0,3,11,0
1340,1986,Graduation,Married,11.439397324681515,0,0,42,6.313548046277095,4.927253685157205,6.675823221634848,5.19295685089021,4.6443908991413725,3.5263605246161616,1,6,7,13,1,0,1,1,1,0,0,3,11,0
8746,1989,Graduation,Married,11.231013380740361,1,0,28,6.68586094706836,0.0,5.697093486505405,0.0,3.5553480614894135,4.060443010546419,2,2,5,10,6,0,1,0,1,0,0,3,11,0
5987,1989,2n Cycle,Together,9.250041738827735,1,0,52,1.0986122886681096,1.0986122886681096,2.4849066497880004,2.3978952727983707,1.9459101490553132,2.5649493574615367,2,1,0,4,5,0,0,0,0,0,0,3,11,0
3767,1968,Graduation,Married,11.023779790196127,0,1,1,5.937536205082426,0.0,5.247024072160486,4.584967478670572,5.153291594497779,5.153291594497779,2,5,5,12,3,0,0,0,0,0,0,3,11,0
3725,1961,PhD,Single,11.348828820946935,0,0,1,7.130098510125578,2.833213344056216,5.857933154483459,3.784189633918261,2.833213344056216,2.833213344056216,1,2,4,9,4,0,1,1,1,1,0,3,11,1
4324,1989,Graduation,Married,10.654620582294726,1,0,42,5.4638318050256105,0.0,5.4638318050256105,2.995732273553991,1.6094379124341003,5.2574953720277815,5,8,1,7,8,0,0,0,0,0,0,3,11,0
238,1967,2n Cycle,Together,11.117064093004759,1,1,76,6.246106765481563,3.8712010109078907,5.204006687076795,5.0106352940962555,4.564348191467836,4.564348191467836,15,9,6,9,7,0,0,0,0,0,0,3,11,0
6694,1964,Graduation,Married,11.228398410211748,0,1,27,6.0844994130751715,4.204692619390966,5.993961427306569,2.5649493574615367,3.6635616461296463,4.74493212836325,1,8,3,13,4,0,0,0,0,0,0,3,11,0
498,1970,Graduation,Single,10.30948585180595,1,0,28,3.258096538021482,0.0,3.1354942159291497,1.0986122886681096,1.3862943611198906,1.791759469228055,2,1,0,4,5,0,0,0,0,0,0,3,11,0
9347,1956,Master,Together,10.838482269204055,0,1,49,3.4657359027997265,0.0,2.0794415416798357,1.0986122886681096,0.0,1.9459101490553132,1,1,0,3,5,0,0,0,0,0,0,3,11,0
9699,1966,Graduation,Divorced,11.116514246427819,0,1,12,5.8805329864007,3.58351893845611,5.605802066295998,3.367295829986474,3.367295829986474,2.70805020110221,3,6,2,12,5,0,0,0,0,0,0,3,11,0
10664,1949,Master,Widow,10.84991944132227,0,1,14,5.993961427306569,1.6094379124341003,3.58351893845611,1.9459101490553132,0.0,3.1354942159291497,2,9,1,5,8,0,0,0,0,0,0,3,11,0
5455,1971,PhD,Married,10.373866111486937,1,0,89,4.605170185988092,0.0,2.772588722239781,1.0986122886681096,0.6931471805599453,1.791759469228055,3,2,1,4,7,0,0,0,0,0,0,3,11,0
456,1986,2n Cycle,Married,8.922791623969637,1,0,96,0.6931471805599453,2.4849066497880004,1.791759469228055,1.6094379124341003,1.9459101490553132,2.302585092994046,2,2,0,3,8,0,0,0,0,0,0,3,11,0
5012,1989,Graduation,Married,10.264373617246324,1,0,56,1.791759469228055,1.6094379124341003,2.639057329615259,2.1972245773362196,0.0,1.6094379124341003,1,1,0,3,8,0,0,0,0,0,0,3,11,0
7495,1948,PhD,Married,10.937098990986824,0,1,72,4.356708826689592,3.367295829986474,3.4657359027997265,2.833213344056216,0.0,1.6094379124341003,2,2,1,5,4,0,0,0,0,0,0,3,11,0
5029,1946,Graduation,Married,9.803722464346553,0,0,14,1.3862943611198906,0.6931471805599453,1.0986122886681096,1.6094379124341003,1.3862943611198906,0.6931471805599453,1,0,0,3,5,0,0,0,0,0,0,3,11,0
10642,1989,Graduation,Single,10.318242707551384,1,0,13,2.3978952727983707,1.6094379124341003,2.70805020110221,1.6094379124341003,1.6094379124341003,0.6931471805599453,1,1,0,3,8,0,0,0,0,0,0,3,11,0
2106,1974,2n Cycle,Married,9.910016194498828,0,0,99,0.0,1.9459101490553132,1.3862943611198906,2.0794415416798357,1.9459101490553132,2.5649493574615367,1,1,0,3,8,0,0,0,0,0,0,3,11,0
10364,1959,Graduation,Divorced,10.056036950996413,0,0,72,0.0,0.0,0.6931471805599453,1.0986122886681096,2.5649493574615367,1.791759469228055,1,1,0,2,8,0,0,0,0,0,0,3,11,0
5954,1972,Master,Divorced,10.66005544221451,1,0,92,4.343805421853684,2.70805020110221,4.31748811353631,2.639057329615259,1.791759469228055,2.3978952727983707,2,5,0,4,8,0,0,0,0,0,0,3,11,0
1137,1964,Graduation,Single,11.305249176433387,0,0,87,5.988961416889864,5.25227342804663,6.2878585601617845,4.127134385045092,5.056245805348308,3.6375861597263857,1,4,5,7,1,1,0,0,1,0,0,3,11,0
2541,1976,Graduation,Married,10.086975095970052,1,0,7,2.70805020110221,2.0794415416798357,2.4849066497880004,2.4849066497880004,0.0,1.791759469228055,2,2,0,3,8,0,0,0,0,0,0,3,11,0
1142,1953,PhD,Married,10.927879042172982,0,1,91,5.342334251964811,2.0794415416798357,4.418840607796598,3.4339872044851463,4.204692619390966,3.58351893845611,2,3,2,9,3,0,0,0,0,0,0,3,11,0
2276,1955,Graduation,Single,10.967508396434619,0,1,71,6.066108090103747,2.833213344056216,5.777652323222656,3.784189633918261,3.2188758248682006,3.5263605246161616,5,4,7,11,3,0,0,0,0,0,0,3,11,0
2807,1969,Graduation,Married,10.947238786412973,0,1,24,6.487684018484611,3.6635616461296463,5.087596335232384,4.143134726391533,3.8712010109078907,3.6375861597263857,3,8,9,7,7,0,0,0,0,0,0,3,11,0
6471,1971,Master,Single,10.497670384943484,1,0,17,2.70805020110221,1.0986122886681096,3.4339872044851463,2.1972245773362196,1.0986122886681096,1.3862943611198906,1,2,0,4,5,0,0,0,0,0,0,3,11,0
6131,1980,2n Cycle,Married,11.168037918747668,1,1,87,4.955827057601261,4.2626798770413155,4.672828834461906,4.290459441148391,2.995732273553991,3.1780538303479458,2,4,2,8,3,0,0,0,0,0,0,3,11,0
6233,1976,Graduation,Married,11.097288801540568,0,1,21,6.230481447578482,2.995732273553991,5.8998973535824915,3.258096538021482,3.8712010109078907,2.302585092994046,3,9,5,10,7,0,0,0,0,0,0,3,11,0
4148,1972,Graduation,Married,10.571034834045788,1,2,90,5.10594547390058,3.2188758248682006,4.6443908991413725,2.5649493574615367,1.3862943611198906,3.7612001156935624,7,5,1,6,8,0,0,0,0,0,0,3,11,0
4947,1966,2n Cycle,Single,11.402809214265503,0,0,44,6.408528791059498,3.2188758248682006,6.882437470997847,5.288267030694535,5.272999558563747,4.174387269895637,1,7,7,9,4,0,1,0,1,0,0,3,11,1
3225,1984,Master,Married,10.65036505551704,1,0,71,4.762173934797756,2.4849066497880004,4.290459441148391,1.3862943611198906,2.8903717578961645,3.8501476017100584,4,4,1,5,6,1,0,0,0,0,0,3,11,1
7540,1952,Graduation,Married,10.825780236605917,0,1,52,4.969813299576001,2.772588722239781,4.110873864173311,3.2188758248682006,3.1780538303479458,1.791759469228055,2,2,1,8,2,0,0,0,0,0,0,3,11,0
10648,1982,2n Cycle,Together,11.107435356549558,0,0,78,5.988961416889864,4.574710978503383,6.104793232414985,5.3981627015177525,4.574710978503383,3.4965075614664802,1,5,7,6,3,0,0,0,0,0,0,3,11,0
1992,1964,Graduation,Married,11.012017168212456,0,1,2,6.259581464064923,0.0,5.552959584921617,3.4965075614664802,2.833213344056216,4.204692619390966,4,2,2,8,7,0,0,0,1,0,0,3,11,1
7851,1949,Graduation,Widow,11.158619142203678,0,0,60,5.087596335232384,0.0,5.537334267018537,5.298317366548036,5.2574953720277815,4.812184355372417,1,3,7,11,1,0,0,0,0,0,0,3,11,0
8594,1958,PhD,Widow,10.83014437040946,0,1,25,4.727387818712341,0.0,1.9459101490553132,1.0986122886681096,0.6931471805599453,2.70805020110221,2,3,1,3,6,0,0,0,0,0,0,3,11,0
7059,1963,Graduation,Married,11.291343194222971,0,0,47,6.182084906716632,4.442651256490317,5.988961416889864,5.327876168789581,4.442651256490317,5.488937726156687,1,3,7,8,1,1,0,0,0,0,0,3,11,0
2815,1975,Graduation,Married,10.409823111029255,1,0,46,2.0794415416798357,1.791759469228055,3.6888794541139363,2.8903717578961645,2.772588722239781,3.6375861597263857,2,4,0,3,7,0,0,0,0,0,0,3,11,0
2416,1969,PhD,Single,11.106204568690059,0,0,83,6.672032945461067,3.258096538021482,6.042632833682381,2.833213344056216,3.6635616461296463,0.0,1,2,8,9,1,0,0,0,0,0,0,3,11,0
7999,1955,PhD,Together,11.22873063833592,0,0,17,7.122866658599083,2.8903717578961645,6.025865973825314,3.1780538303479458,3.5553480614894135,2.8903717578961645,1,5,6,5,2,0,1,1,0,0,0,3,11,1
9213,1970,Graduation,Widow,10.369765500040804,1,0,13,1.6094379124341003,0.6931471805599453,1.791759469228055,1.0986122886681096,0.0,1.3862943611198906,1,1,0,2,8,0,0,0,0,0,0,3,11,0
9697,1951,Graduation,Married,10.892861445910619,0,2,86,5.817111159963204,3.7612001156935624,4.852030263919617,3.367295829986474,1.791759469228055,1.791759469228055,3,7,2,8,6,0,0,0,0,0,0,3,11,0
3916,1971,PhD,Together,10.805070655538008,1,0,92,6.461468176353717,2.1972245773362196,5.117993812416755,2.4849066497880004,2.1972245773362196,4.07753744390572,3,7,3,12,7,0,0,0,0,0,0,3,11,0
2021,1975,Graduation,Married,11.02609302225752,0,1,47,6.335054251498059,4.343805421853684,5.953243334287785,4.442651256490317,5.262690188904886,4.499809670330265,4,6,10,13,4,0,0,0,0,0,0,3,11,0
1581,1980,Graduation,Married,10.529613131664696,1,0,18,1.0986122886681096,0.0,2.1972245773362196,1.0986122886681096,1.0986122886681096,1.3862943611198906,1,1,0,2,8,0,0,0,0,0,0,3,11,1
564,1981,PhD,Together,10.949718235522482,1,0,81,6.616065185132817,2.1972245773362196,4.836281906951478,2.4849066497880004,2.1972245773362196,2.1972245773362196,7,8,6,9,6,0,1,0,0,0,0,3,11,1
6619,1978,Graduation,Married,10.556229318461034,1,1,91,3.1354942159291497,0.6931471805599453,2.639057329615259,1.6094379124341003,0.0,1.6094379124341003,2,1,0,3,7,0,0,0,0,0,0,3,11,0
9081,1988,Graduation,Single,9.929106565153747,1,0,58,1.6094379124341003,0.6931471805599453,1.9459101490553132,1.6094379124341003,0.6931471805599453,2.302585092994046,1,1,1,2,5,0,0,0,0,0,0,3,11,0
178,1956,Graduation,Married,11.04298583367658,0,1,40,6.171700597410915,0.0,5.267858159063328,4.709530201312334,4.330733340286331,4.770684624465665,4,8,3,11,5,0,0,0,0,0,0,3,11,0
916,1972,PhD,Single,10.636936592369441,1,1,67,3.044522437723423,1.3862943611198906,1.6094379124341003,1.0986122886681096,0.0,1.0986122886681096,2,1,0,3,3,0,0,0,0,0,0,3,11,0
5512,1977,Master,Married,10.93029946092149,0,1,19,6.113682179832232,0.0,3.6888794541139363,0.0,1.6094379124341003,3.2188758248682006,1,7,1,8,5,0,0,0,0,0,0,3,11,0
8970,1972,PhD,Married,11.035067067645114,0,1,93,5.918893854273146,3.1354942159291497,3.6888794541139363,1.9459101490553132,0.0,4.532599493153256,4,6,2,7,5,0,0,0,0,0,0,3,11,0
10581,1977,Graduation,Married,10.624371488067673,1,0,41,5.641907070938114,2.0794415416798357,4.442651256490317,2.772588722239781,0.0,4.787491742782046,7,7,3,4,8,0,0,0,0,0,0,3,11,0
5300,1973,Master,Married,10.57034209114115,1,0,60,2.995732273553991,2.0794415416798357,2.995732273553991,0.0,0.6931471805599453,3.2188758248682006,1,2,1,2,7,0,0,0,0,0,0,3,11,0
5154,1972,Master,Divorced,10.539032102959615,1,0,54,3.295836866004329,1.3862943611198906,2.639057329615259,1.0986122886681096,2.3978952727983707,0.0,1,2,0,3,6,0,0,0,0,0,0,3,11,0
8346,1974,Graduation,Single,10.380777075082664,1,0,26,4.9344739331306915,2.772588722239781,3.58351893845611,3.258096538021482,2.4849066497880004,4.290459441148391,2,6,2,2,9,1,0,0,0,0,0,3,11,1
1676,1975,Graduation,Married,10.670303323021274,0,1,30,5.365976015021851,1.0986122886681096,3.8066624897703196,0.0,1.0986122886681096,1.791759469228055,4,4,2,5,5,0,0,0,0,0,0,3,11,0
9286,1960,Master,Together,11.328425537248224,0,0,93,6.0112671744041615,3.367295829986474,4.61512051684126,4.795790545596741,4.31748811353631,2.9444389791664403,1,5,9,4,3,0,0,0,0,0,0,3,11,0
2426,1964,PhD,Divorced,11.27499817066327,0,0,35,6.182084906716632,4.31748811353631,4.74493212836325,5.135798437050262,3.6375861597263857,2.9444389791664403,1,5,10,13,3,0,0,0,0,0,0,3,11,1
5172,1976,Master,Together,11.083756630162828,0,1,4,6.6052979209482015,0.0,5.4510384535657,2.639057329615259,3.044522437723423,3.9318256327243257,2,3,5,7,7,0,0,0,0,0,0,3,11,0
5562,1974,Graduation,Married,11.003665281928944,0,1,92,6.220590170099739,2.5649493574615367,4.700480365792417,2.833213344056216,1.9459101490553132,4.51085950651685,2,7,2,10,6,0,0,0,0,0,0,3,11,0
3436,1969,Graduation,Married,9.550092936718965,1,0,24,2.4849066497880004,0.0,1.791759469228055,1.0986122886681096,0.6931471805599453,0.6931471805599453,1,1,0,3,7,0,0,0,0,0,0,3,11,0
3921,1952,2n Cycle,Widow,10.256184595105637,0,0,96,3.2188758248682006,0.6931471805599453,4.6913478822291435,3.4011973816621555,3.4011973816621555,2.70805020110221,1,4,1,4,8,0,0,0,0,0,0,3,11,0
3403,1958,PhD,Together,11.27660801769523,0,1,11,7.065613363597717,2.995732273553991,6.38856140554563,4.605170185988092,4.343805421853684,4.90527477843843,2,2,5,12,6,0,0,0,0,0,0,3,11,0
22,1976,Graduation,Divorced,10.74313479284995,1,0,99,5.225746673713202,1.0986122886681096,4.48863636973214,2.772588722239781,1.791759469228055,2.70805020110221,2,6,1,5,8,0,0,0,0,0,0,3,11,0
10965,1955,Graduation,Together,11.238567563520709,0,0,72,6.891625897052253,3.044522437723423,5.966146739123692,5.484796933490655,3.9318256327243257,3.713572066704308,1,3,5,13,6,0,0,0,1,0,0,3,11,0
9426,1964,Master,Single,10.973511734352114,0,1,77,6.539585955617669,0.0,4.248495242049359,2.3978952727983707,0.0,4.875197323201151,4,2,6,3,8,0,0,0,0,0,0,3,11,0
6605,1944,PhD,Divorced,10.92620822802613,0,0,85,6.22455842927536,2.639057329615259,4.882801922586371,2.1972245773362196,0.0,3.295836866004329,1,9,4,6,7,0,1,0,0,0,0,3,11,0
3136,1962,Master,Divorced,10.992604906642436,0,1,88,5.762051382780177,3.258096538021482,5.583496308781699,3.258096538021482,2.995732273553991,2.5649493574615367,3,5,3,11,5,0,0,0,0,0,0,3,11,0
8737,1978,Graduation,Divorced,10.92529078851728,0,1,22,3.4011973816621555,0.6931471805599453,2.302585092994046,1.0986122886681096,0.0,1.0986122886681096,1,2,0,3,3,0,0,0,0,0,0,3,11,0
11088,1971,PhD,Together,11.272673902618335,0,1,83,7.242082359256962,0.0,5.777652323222656,3.8501476017100584,3.58351893845611,2.8903717578961645,1,4,9,4,6,0,0,0,0,0,0,3,11,0
716,1949,PhD,Together,11.125968028417804,0,1,63,6.272877006546167,0.0,5.877735781779639,4.1588830833596715,3.367295829986474,0.0,3,6,7,11,3,0,0,0,0,0,0,3,11,0
466,1944,Graduation,Married,11.086379713250825,0,0,9,5.963579343618446,2.70805020110221,5.389071729816501,4.5217885770490405,2.70805020110221,3.091042453358316,1,4,3,13,2,0,0,0,0,0,0,3,11,0
9135,1950,Graduation,Together,10.211119300295529,1,1,92,2.639057329615259,1.0986122886681096,3.091042453358316,1.6094379124341003,0.0,3.2188758248682006,2,1,1,2,8,0,0,0,0,0,0,3,11,0
10623,1961,Master,Together,10.785828455707216,0,1,2,3.367295829986474,0.0,1.6094379124341003,0.0,0.0,0.0,1,1,0,3,5,0,0,0,0,0,0,3,11,0
8151,1990,Basic,Married,10.097408245173435,0,0,6,2.833213344056216,3.6109179126442243,3.091042453358316,3.044522437723423,4.143134726391533,4.6913478822291435,1,4,1,3,8,0,0,0,0,0,0,3,11,0
5140,1985,PhD,Married,11.072185448770925,1,0,66,6.954638864880987,0.0,4.948759890378168,4.219507705176107,3.6635616461296463,5.0369526024136295,2,4,3,12,8,0,0,0,0,0,0,3,11,0
